business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,200769623,WAL-MAR associates,2/18/2020 0:00,2020,1930471402,2/5/2020,20200203,20200205,20200220,USD,RV,1,,6803.07,20200205,NAH4,1930471402,0
U001,200749782,KROG trust,9/16/2019 0:00,2019,1929811431,8/31/2019,20190830,20190831,20190915,USD,RV,1,,25729.19,20190831,NAA8,1929811431,0
U001,200735528,ASSOCIA associates,12/23/2019 0:00,2019,1930210676,12/5/2019,20191203,20191205,20191220,USD,RV,1,,136578.08,20191205,NAA8,1930210676,0
U001,200769623,WAL-MAR corporation,9/5/2019 0:00,2019,1929792109,8/26/2019,20190825,20190826,20190910,USD,RV,1,,7921.21,20190826,NAH4,1929792109,0
U001,200820380,SMITH'S trust,2/25/2019 0:00,2019,1928768740,2/10/2019,20190209,20190210,20190225,USD,RV,1,,74648.08,20190210,NAA8,1928768740,0
U001,200769623,WAL-MAR associates,3/19/2019 0:00,2019,1928918664,3/8/2019,20190306,20190308,20190323,USD,RV,1,,71480.75,20190308,NAH4,1928918664,0
U001,200759878,SA trust,9/3/2019 0:00,2019,1929744899,8/16/2019,20190815,20190816,20190831,USD,RV,1,,67907.14,20190816,NAH4,1929744899,0
U001,200974851,RESTA us,10/24/2019 0:00,2019,1929989580,10/9/2019,20191009,20191009,20191024,USD,RV,1,,1572.26,20191009,NAA8,1929989580,0
U001,200769623,WAL-MAR ,2/25/2020 0:00,2020,1930526913,2/13/2020,20200214,20200213,20200228,USD,RV,1,,15505.86,20200213,NAH4,1930526913,0
U001,200769623,WAL-MAR us,,2020,1930692727,3/24/2020,20200324,20200324,20200408,USD,RV,1,,51516.27,20200324,NAH4,1930692727,1
U001,200744019,TARG us,,2020,1930813045,4/21/2020,20200422,20200421,20200506,USD,RV,1,,5887.21,20200421,NAA8,1930813045,1
U001,200726979,BJ'S  ,11/15/2019 0:00,2019,1930071980,10/30/2019,20191030,20191030,20191114,USD,RV,1,,205.09,20191030,NAA8,1930071980,0
U001,200726979,BJ'S  systems,,2020,1930643416,3/12/2020,20200312,20200312,20200327,USD,RV,1,,14149.02,20200312,NAA8,1930643416,1
U001,200769623,WAL-MAR foundation,2/8/2019 0:00,2019,1928689198,1/28/2019,20190126,20190128,20190212,USD,RV,1,,5164.92,20190128,NAH4,1928689198,0
CA02,140104429,COSTCO corp,4/23/2019 0:00,2019,2960539369,4/5/2019,20190405,20190405,20190416,CAD,RV,1,,31428.83,20190406,CA10,2960539369,0
U001,200706844,WINC co,,2020,1930760026,3/31/2020,20200407,20200331,20200415,USD,RV,1,,38905.5,20200331,NAA8,1930760026,1
U001,200780383,MEIJ ,11/19/2019 0:00,2019,1930097315,11/4/2019,20191103,20191104,20191119,USD,RV,1,,165.03,20191104,NAA8,1930097315,0
U001,200769623,WAL-MAR llc,2/28/2019 0:00,2019,1928805188,2/17/2019,20190215,20190217,20190304,USD,RV,1,,9836.64,20190217,NAH4,1928805188,0
U001,200772670,ASSOCIAT foundation,4/4/2019 0:00,2019,1928993080,3/19/2019,20190319,20190319,20190403,USD,RV,1,,46150.68,20190319,NAU5,1928993080,0
U001,200769623,WAL-MAR foundation,11/20/2019 0:00,2019,1930133320,11/10/2019,20191109,20191110,20191125,USD,RV,1,,7625.11,20191110,NAH4,1930133320,0
U001,200772670,ASSOCIAT systems,12/12/2019 0:00,2019,1930193329,11/25/2019,20191126,20191125,20191210,USD,RV,1,,2440.08,20191125,NAU5,1930193329,0
U001,CCCA02,KRAFT  corporation,6/28/2019 0:00,2019,1929266320,5/7/2019,20190506,20190507,20190611,USD,RV,1,,19440,20190507,NAG2,1929266320,0
U001,200769623,WAL-MAR co,7/3/2019 0:00,2019,1929528836,6/23/2019,20190621,20190623,20190708,USD,RV,1,,52290.82,20190623,NAH4,1929528836,0
U001,200769623,WAL-MAR trust,12/17/2019 0:00,2019,1930206598,12/1/2019,20191130,20191201,20191216,USD,RV,1,,32652.69,20191201,NAH4,1930206598,0
U001,200769623,WAL-MAR us,3/1/2019 0:00,2019,1928790015,2/13/2019,20190212,20190213,20190228,USD,RV,1,,1143.91,20190213,NAH4,1928790015,0
U001,200775094,SAVE M corp,1/23/2019 0:00,2019,1928568893,1/4/2019,20190104,20190104,20190119,USD,RV,1,,10153.85,20190104,NAA8,1928568893,0
U001,200759878,SA foundation,12/2/2019 0:00,2019,1930151916,11/15/2019,20191113,20191115,20191130,USD,RV,1,,13905.36,20191115,NAH4,1930151916,0
U001,200769623,WAL-MAR corporation,1/28/2020 0:00,2020,1930410357,1/18/2020,20200117,20200118,20200202,USD,RV,1,,33132.17,20200118,NAH4,1930410357,0
U001,200772670,ASSOCIAT ,11/13/2019 0:00,2019,1930057888,10/28/2019,20191028,20191028,20191112,USD,RV,1,,14486.57,20191028,NAU5,1930057888,0
U001,200726979,BJ'S  ,12/4/2019 0:00,2019,1930164313,11/19/2019,20191117,20191119,20191204,USD,RV,1,,14448.41,20191119,NAA8,1930164313,0
U001,200729942,SA us,7/29/2019 0:00,2019,1929623966,7/15/2019,20190716,20190715,20190730,USD,RV,1,,33795.12,20190715,NAA8,1929623966,0
U001,200936373,SUPE associates,9/16/2019 0:00,2019,1929811677,8/30/2019,20190829,20190830,20190914,USD,RV,1,,40101.2,20190830,NAA8,1929811677,0
U001,200418007,AM us,,2020,1930650673,3/14/2020,20200314,20200314,20200518,USD,RV,1,,1011.24,20200314,NAGD,1930650673,1
U002,200978592,PLAZA trust,8/22/2019 0:00,2019,1990567636,7/16/2019,20190714,20190716,20190820,USD,RV,1,,59586.06,20190716,NAG2,1990567636,0
U001,200725421,BEN  associates,1/13/2020 0:00,2020,1930328904,12/30/2019,20191228,20191230,20200114,USD,RV,1,,29604.62,20191230,NAA8,1930328904,0
U001,200742521,GLA llc,4/2/2019 0:00,2019,1928997917,3/20/2019,20190320,20190320,20190404,USD,RV,1,,38105.19,20190320,NAA8,1928997917,0
CA02,140106408,WAL-M llc,5/8/2019 0:00,2019,2960541947,4/21/2019,20190421,20190421,20190501,CAD,RV,1,,1109.22,20190421,CA10,2960541947,0
U001,200799367,MCL in,,2020,1930720975,3/31/2020,20200330,20200331,20200415,USD,RV,1,,124605.44,20200331,NAA8,1930720975,1
U013,CC6000,HEINZ corp,10/24/2019 0:00,2019,1991827481,6/7/2019,20190603,20190607,20190722,USD,RV,1,,7927.73,20190607,NAVF,1991827481,0
CA02,140104429,COSTCO corporation,8/14/2019 0:00,2019,2960568447,7/29/2019,20190729,20190729,20190809,CAD,RV,1,,16487.57,20190730,CA10,2960568447,0
U001,200744019,TARG ,5/15/2019 0:00,2019,1929251034,5/3/2019,20190503,20190503,20190518,USD,RV,1,,11337.31,20190503,NAA8,1929251034,0
U001,200772595,SAFEW corporation,,2020,1930705040,3/25/2020,20200326,20200325,20200409,USD,RV,1,,32039.34,20200325,NAA8,1930705040,1
U001,200759878,SA llc,,2020,1930700242,3/27/2020,20200326,20200327,20200411,USD,RV,1,,50054.82,20200327,NAH4,1930700242,1
U001,CCU013,KRAFT F in,,2020,1930570370,2/28/2020,20200226,20200228,20200228,USD,RV,1,,37209.64,20200228,NAX2,1930570370,1
U001,200705742,DOT us,3/28/2019 0:00,2019,1928962910,3/13/2019,20190314,20190313,20190416,USD,RV,1,,3652.34,20190313,NAAW,1928962910,0
U001,200706844,WINC corporation,3/6/2019 0:00,2019,1928809838,2/18/2019,20190216,20190218,20190305,USD,RV,1,,727.71,20190218,NAA8,1928809838,0
U001,200762301,C&S WH corp,3/28/2019 0:00,2019,1928936415,3/11/2019,20190309,20190311,20190326,USD,RV,1,,16254.84,20190311,NAC6,1928936415,0
U001,200726979,BJ'S  in,,2020,1930629390,3/9/2020,20200310,20200309,20200324,USD,RV,1,,467.72,20200309,NAA8,1930629390,1
U001,200526831,PERISH associates,,2020,1930666168,3/19/2020,20200318,20200319,20200403,USD,RV,1,,134095.09,20200319,NAA8,1930666168,1
U001,200769623,WAL-MAR trust,6/25/2019 0:00,2019,1929479142,6/14/2019,20190612,20190614,20190629,USD,RV,1,,13664.07,20190614,NAH4,1929479142,0
U001,200772670,ASSOCIAT llc,7/1/2019 0:00,2019,1929487408,6/14/2019,20190613,20190614,20190629,USD,RV,1,,90635.92,20190614,NAU5,1929487408,0
U001,200726979,BJ'S  us,10/11/2019 0:00,2019,1929923206,9/26/2019,20190925,20190926,20191011,USD,RV,1,,334.3,20190926,NAA8,1929923206,0
U013,CC3620,HEINZ AF us,5/31/2019 0:00,2019,1991825848,4/19/2019,20190415,20190419,20190603,USD,RV,1,,4329.96,20190419,NAVF,1991825848,0
U001,100025890,DIANN ,11/27/2019 0:00,2019,1930169625,11/20/2019,20191119,20191120,20191130,USD,RV,1,,41395.2,20191120,NA10,1930169625,0
U001,200769623,WAL-MAR llc,,2020,1930845835,5/2/2020,20200501,20200502,20200517,USD,RV,1,,292.94,20200502,NAH4,1930845835,1
U001,200719300,SYSTEMS trust,10/29/2019 0:00,2019,1929995930,10/10/2019,20191010,20191010,20191025,USD,RV,1,,33450.91,20191010,NAA8,1929995930,0
U001,200900909,SYSCO co,8/28/2019 0:00,2019,1929733832,8/12/2019,20190811,20190812,20190827,USD,RV,1,,30673.55,20190812,NAA8,1929733832,0
U001,200744019,TARG ,1/24/2020 0:00,2020,1930365003,1/7/2020,20200107,20200107,20200122,USD,RV,1,,6836.12,20200107,NAA8,1930365003,0
CA02,140104409,LOB corporation,5/3/2019 0:00,2019,2960542247,4/17/2019,20190417,20190417,20190427,CAD,RV,1,,245007.78,20190417,CA10,2960542247,0
U001,100031704,DELHAIZE corp,,2020,1930844129,4/30/2020,20200430,20200430,20200515,USD,RV,1,,92271.69,20200430,NAA8,1930844129,1
U001,200769623,WAL-MAR corp,9/30/2019 0:00,2019,1929891551,9/18/2019,20190918,20190918,20191003,USD,RV,1,,53858.83,20190918,NAH4,1929891551,0
U001,200769623,WAL-MAR in,,2020,1930662779,3/18/2020,20200317,20200318,20200402,USD,RV,1,,35023.47,20200318,NAH4,1930662779,1
CA02,140106408,WAL-M co,8/7/2019 0:00,2019,2960566504,7/18/2019,20190718,20190718,20190728,CAD,RV,1,,85213.51,20190718,CA10,2960566504,0
U001,200759878,SA in,7/29/2019 0:00,2019,1929609037,7/12/2019,20190711,20190712,20190727,USD,RV,1,,60353.2,20190712,NAH4,1929609037,0
U001,CCU002,KRFT FDS ,8/30/2019 0:00,2019,1929645034,7/22/2019,20190721,20190722,20190826,USD,RV,1,,13691.52,20190722,NAG2,1929645034,0
U001,200769623,WAL-MAR corporation,12/16/2019 0:00,2019,1930216806,12/4/2019,20191204,20191204,20191219,USD,RV,1,,35352.17,20191204,NAH4,1930216806,0
U001,200705742,DOT us,7/15/2019 0:00,2019,1929534412,6/24/2019,20190624,20190624,20190726,USD,RV,1,,2082.1,20190624,NA32,1929534412,0
U001,200020431,DEC systems,,2020,1930599834,3/4/2020,20200304,20200304,20200324,USD,RV,1,,4551.58,20200301,NAM4,1930599834,1
U001,200782669,SYGMA us,5/10/2019 0:00,2019,1929196841,4/24/2019,20190423,20190424,20190509,USD,RV,1,,13512.08,20190424,NAA8,1929196841,0
U001,200711029,WEGMAN systems,11/7/2019 0:00,2019,1930048220,10/23/2019,20191023,20191023,20191107,USD,RV,1,,27839.82,20191023,NAA8,1930048220,0
U001,200785971,SYSCO  us,7/22/2019 0:00,2019,1929573823,7/3/2019,20190703,20190703,20190718,USD,RV,1,,25499.04,20190703,NAA8,1929573823,0
U001,200769623,WAL-MAR ,7/19/2019 0:00,2019,1929587345,7/8/2019,20190708,20190708,20190723,USD,RV,1,,8917.91,20190708,NAH4,1929587345,0
U001,200555117,BURR co,8/5/2019 0:00,2019,1929634944,7/19/2019,20190718,20190719,20190803,USD,RV,1,,86200.93,20190719,NAA8,1929634944,0
U001,200769623,WAL-MAR llc,6/11/2019 0:00,2019,1929380216,5/26/2019,20190525,20190526,20190610,USD,RV,1,,29541.96,20190526,NAH4,1929380216,0
U001,200803720,DEC ,10/16/2019 0:00,2019,1929982360,10/8/2019,20191008,20191008,20191024,USD,RV,1,,43.08,20191001,NAM4,1929982360,0
U001,200795490,HY -  llc,11/12/2019 0:00,2019,1930052683,10/25/2019,20191025,20191025,20191109,USD,RV,1,,55611.36,20191025,NAA8,1930052683,0
U001,200726979,BJ'S  ,,2020,1930730591,4/1/2020,20200401,20200401,20200416,USD,RV,1,,261.84,20200401,NAA8,1930730591,1
U001,200769623,WAL-MAR us,7/24/2019 0:00,2019,1929587244,7/5/2019,20190708,20190705,20190720,USD,RV,1,,52804.65,20190705,NAH4,1929587244,0
U001,200592182,DECA in,3/18/2019 0:00,2019,1928893899,3/4/2019,20190304,20190304,20190324,USD,RV,1,,4098.25,20190301,NAM4,1928893899,0
U001,200794332,COST foundation,2/27/2019 0:00,2019,1928780290,2/13/2019,20190211,20190213,20190228,USD,RV,1,,10104.04,20190213,NAAX,1928780290,0
U001,200764795,SYSCO  llc,10/1/2019 0:00,2019,1929890946,9/18/2019,20190918,20190918,20191003,USD,RV,1,,43253.5,20190918,NAA8,1929890946,0
U001,200416837,DEC co,5/25/2019 0:00,2019,1929353352,5/21/2019,20190521,20190521,20190526,USD,RV,1,,452.82,20190516,NAM2,1929353352,0
CA02,140104423,METRO  associates,5/7/2019 0:00,2019,2960543392,4/24/2019,20190424,20190424,20190505,CAD,RV,1,,179330.62,20190425,CA10,2960543392,0
U001,200769623,WAL-MAR in,11/5/2019 0:00,2019,1930040278,10/26/2019,20191022,20191026,20191110,USD,RV,1,,71128.23,20191026,NAH4,1930040278,0
U001,200769623,WAL-MAR corp,6/28/2019 0:00,2019,1929500804,6/18/2019,20190617,20190618,20190703,USD,RV,1,,17662.12,20190618,NAH4,1929500804,0
U001,200793568,SUPE associates,3/19/2019 0:00,2019,1928888616,3/2/2019,20190302,20190302,20190506,USD,RV,1,,6112.99,20190302,NAGD,1928888616,0
CA02,140105847,GORDON F systems,8/2/2019 0:00,2019,2960565834,7/16/2019,20190716,20190716,20190727,CAD,RV,1,,30875.1,20190717,CA10,2960565834,0
U001,200769623,WAL-MAR foundation,,2020,1930652678,3/15/2020,20200314,20200315,20200330,USD,RV,1,,33837.66,20200315,NAH4,1930652678,1
U001,200772670,ASSOCIAT ,3/9/2020 0:00,2020,1930560083,2/23/2020,20200224,20200223,20200309,USD,RV,1,,33520.3,20200223,NAU5,1930560083,0
U001,200769623,WAL-MAR llc,1/24/2020 0:00,2020,1930391257,1/13/2020,20200112,20200113,20200128,USD,RV,1,,32260.93,20200113,NAH4,1930391257,0
U001,200794332,COST corporation,4/8/2019 0:00,2019,1928992166,3/23/2019,20190319,20190323,20190407,USD,RV,1,,39165.33,20190323,NAAX,1928992166,0
U001,200331749,SYSC in,8/21/2019 0:00,2019,1929682324,7/31/2019,20190731,20190731,20190820,USD,RV,1,,16156.49,20190731,NAD1,1929682324,0
U001,200592182,DECA systems,5/16/2019 0:00,2019,1929258016,5/4/2019,20190504,20190504,20190524,USD,RV,1,,3118.63,20190501,NAM4,1929258016,0
U001,200020431,DEC co,5/10/2019 0:00,2019,1929279649,5/8/2019,20190508,20190508,20190511,USD,RV,1,,16465.98,20190501,NAM2,1929279649,0
CA02,100015818,MET llc,10/31/2019 0:00,2019,2960587707,10/20/2019,20191020,20191020,20191101,CAD,RV,1,,60538.4,20191022,CA10,2960587707,0
U001,200729942,SA ,,2020,1930798198,4/17/2020,20200417,20200417,20200502,USD,RV,1,,11696.53,20200417,NAA8,1930798198,1
U001,200711029,WEGMAN corp,7/24/2019 0:00,2019,1929588738,7/9/2019,20190708,20190709,20190724,USD,RV,1,,21760.18,20190709,NAA8,1929588738,0
U001,200769623,WAL-MAR in,7/24/2019 0:00,2019,1929612944,7/12/2019,20190712,20190712,20190727,USD,RV,1,,57558.02,20190712,NAH4,1929612944,0
U001,200729290,KROGER co,1/22/2019 0:00,2019,1928565191,1/5/2019,20190104,20190105,20190120,USD,RV,1,,19047.56,20190105,NAA8,1928565191,0
U001,200705742,DOT systems,,2020,1930810367,4/23/2020,20200421,20200423,20200508,USD,RV,1,,8115.04,20200423,NAA8,1930810367,1
U001,200777735,NASH  co,,2020,1930670844,3/18/2020,20200319,20200318,20200402,USD,RV,1,,152067.79,20200318,NAA8,1930670844,1
U001,200769623,WAL-MAR trust,4/30/2019 0:00,2019,1929169812,4/20/2019,20190418,20190420,20190505,USD,RV,1,,1897.5,20190420,NAH4,1929169812,0
U001,200230690,DECA systems,9/3/2019 0:00,2019,1929760777,8/19/2019,20190819,20190819,20190908,USD,RV,1,,106.56,20190816,NAM4,1929760777,0
U001,200771123,B C C foundation,10/16/2019 0:00,2019,1929951699,10/2/2019,20191002,20191002,20191017,USD,RV,1,,38160.69,20191002,NAA8,1929951699,0
U001,200705089,JETR us,3/11/2019 0:00,2019,1928826303,2/19/2019,20190219,20190219,20190306,USD,RV,1,,14368.86,20190219,NAA8,1928826303,0
U001,200705089,JETR corp,11/29/2019 0:00,2019,1930152978,11/14/2019,20191114,20191114,20191129,USD,RV,1,,15791.12,20191114,NAA8,1930152978,0
U001,200769623,WAL-MAR co,5/20/2019 0:00,2019,1929285161,5/9/2019,20190508,20190509,20190524,USD,RV,1,,2725.63,20190509,NAH4,1929285161,0
U001,100031704,DELHAIZE in,4/12/2019 0:00,2019,1928733426,2/6/2019,20190204,20190206,20190412,USD,RV,1,,640,20190206,NAGD,1928733426,0
U001,200078795,H T H in,3/22/2019 0:00,2019,1928931117,3/8/2019,20190308,20190308,20190512,USD,RV,1,,298.33,20190308,NAGD,1928931117,0
U001,200769623,WAL-MAR systems,12/17/2019 0:00,2019,1930227370,12/7/2019,20191206,20191207,20191222,USD,RV,1,,683.91,20191207,NAH4,1930227370,0
U001,200781831,RITE llc,10/16/2019 0:00,2019,1929944651,9/30/2019,20190930,20190930,20191015,USD,RV,1,,50383.76,20190930,NAA8,1929944651,0
U001,200769623,WAL-MAR foundation,7/15/2019 0:00,2019,1929565676,7/2/2019,20190701,20190702,20190717,USD,RV,1,,30927.52,20190702,NAH4,1929565676,0
CA02,140104440,SO corp,3/14/2019 0:00,2019,2960531225,2/26/2019,20190226,20190226,20190309,CAD,RV,1,,1129.29,20190227,CA10,2960531225,0
CA02,140104440,SO systems,5/6/2019 0:00,2019,2960541173,4/12/2019,20190412,20190412,20190422,CAD,RV,1,,159076.46,20190412,CA10,2960541173,0
U001,100016691,BAY  corp,2/1/2019 0:00,2019,1928573647,1/4/2019,20190104,20190104,20190203,USD,RV,1,,15842.4,20190104,NAD5,1928573647,0
U001,200769623,WAL-MAR trust,3/18/2019 0:00,2019,1928896683,3/7/2019,20190305,20190307,20190322,USD,RV,1,,1367.02,20190307,NAH4,1928896683,0
U001,200020431,DEC us,,2020,1930617742,3/7/2020,20200307,20200307,20200324,USD,RV,1,,3117.84,20200301,NAM4,1930617742,1
U001,200772595,SAFEW corporation,2/3/2020 0:00,2020,1930413079,1/18/2020,20200118,20200118,20200202,USD,RV,1,,138997.94,20200118,NAA8,1930413079,0
U001,200769623,WAL-MAR corp,7/16/2019 0:00,2019,1929577383,7/5/2019,20190704,20190705,20190720,USD,RV,1,,1273.44,20190705,NAH4,1929577383,0
U001,200769623,WAL-MAR corp,10/28/2019 0:00,2019,1930010090,10/15/2019,20191014,20191015,20191030,USD,RV,1,,40127.37,20191015,NAH4,1930010090,0
U001,200762301,C&S WH co,7/11/2019 0:00,2019,1929542356,6/27/2019,20190626,20190627,20190712,USD,RV,1,,16962.09,20190627,NAC6,1929542356,0
U001,200732755,KROGER co,2/19/2020 0:00,2020,1930471366,2/4/2020,20200203,20200204,20200219,USD,RV,1,,17745.75,20200204,NAA8,1930471366,0
U001,200508557,FOODL us,5/8/2019 0:00,2019,1929157017,4/23/2019,20190416,20190423,20190508,USD,RV,1,,1643.11,20190423,NAA8,1929157017,0
U001,200769623,WAL-MAR corp,,2020,1930748572,4/6/2020,20200404,20200406,20200421,USD,RV,1,,1898.2,20200406,NAH4,1930748572,1
U001,200744019,TARG systems,4/16/2019 0:00,2019,1929051880,3/31/2019,20190330,20190331,20190415,USD,RV,1,,18759.49,20190331,NAA8,1929051880,0
U001,CCCA02,KRAFT  associates,12/20/2019 0:00,2019,1930196873,11/27/2019,20191126,20191127,20200101,USD,RV,1,,7723.2,20191127,NAG2,1930196873,0
U001,200915438,GROC us,1/29/2019 0:00,2019,1928595498,1/14/2019,20190109,20190114,20190129,USD,RV,1,,7251.5,20190114,NAA8,1928595498,0
U001,200418007,AM llc,3/6/2019 0:00,2019,1928819504,2/19/2019,20190218,20190219,20190306,USD,RV,1,,420,20190219,NAA8,1928819504,0
U001,200759878,SA systems,,2020,1930655535,3/16/2020,20200316,20200316,20200331,USD,RV,1,,17060.17,20200316,NAH4,1930655535,1
U001,200769623,WAL-MAR associates,2/25/2020 0:00,2020,1930527162,2/15/2020,20200214,20200215,20200301,USD,RV,1,,65037.69,20200215,NAH4,1930527162,0
U001,200020431,DEC co,1/9/2020 0:00,2020,1930358138,1/6/2020,20200106,20200106,20200111,USD,RV,1,,7622.26,20200101,NAM2,1930358138,0
U001,200777735,NASH  corporation,3/18/2019 0:00,2019,1928890862,3/3/2019,20190303,20190303,20190318,USD,RV,1,,771.62,20190303,NAA8,1928890862,0
U001,200794332,COST us,11/20/2019 0:00,2019,1930100092,11/6/2019,20191105,20191106,20191121,USD,RV,1,,28743.91,20191106,NAAX,1930100092,0
U001,100004536,BAS ,,2020,1930765834,4/14/2020,20200408,20200414,20200429,USD,RV,1,,3745.49,20200414,NAA8,1930765834,1
U001,200769623,WAL-MAR corporation,,2020,1930882579,5/11/2020,20200509,20200511,20200526,USD,RV,1,,9163.34,20200511,NAH4,1930882579,1
U001,200726979,BJ'S  trust,7/1/2019 0:00,2019,1929486851,6/14/2019,20190613,20190614,20190629,USD,RV,1,,524.31,20190614,NAA8,1929486851,0
U001,200416837,DEC associates,2/3/2020 0:00,2020,1930426942,1/22/2020,20200122,20200122,20200208,USD,RV,1,,286.7,20200116,NAM4,1930426942,0
U001,200769623,WAL-MAR foundation,5/9/2019 0:00,2019,1929225565,4/29/2019,20190429,20190429,20190514,USD,RV,1,,5123.95,20190429,NAH4,1929225565,0
U001,200936373,SUPE corporation,9/18/2019 0:00,2019,1929802467,8/30/2019,20190828,20190830,20190914,USD,RV,1,,133776.12,20190830,NAA8,1929802467,0
CA02,140104409,LOB in,,2020,2960624271,3/26/2020,20200326,20200326,20200407,CAD,RV,1,,238420.36,20200328,CA10,2960624271,1
U013,140101584,DICK trust,4/10/2019 0:00,2019,1991821988,2/23/2019,20190219,20190223,20190409,USD,RV,1,,8528.63,20190223,NAVF,1991821988,0
U001,200759878,SA corp,7/25/2019 0:00,2019,1929595029,7/10/2019,20190709,20190710,20190725,USD,RV,1,,49946.74,20190710,NAH4,1929595029,0
U001,200744019,TARG co,,2020,1930652649,3/16/2020,20200314,20200316,20200331,USD,RV,1,,1183.45,20200316,NAA8,1930652649,1
